depth	ratio(N/Ti)
7.248e-07	0.946907
7.25e-07	0.946895
7.252e-07	0.946884
7.254e-07	0.946872
7.256e-07	0.946861
7.258e-07	0.946849
7.26e-07	0.946838
7.262e-07	0.946826
7.264e-07	0.946815
7.266e-07	0.946803
7.268e-07	0.946792
7.27e-07	0.94678
7.272e-07	0.946768
7.274e-07	0.946757
7.276e-07	0.946745
7.278e-07	0.946733
7.28e-07	0.946722
7.282e-07	0.94671
7.284e-07	0.946698
7.286e-07	0.946687
7.288e-07	0.946675
7.29e-07	0.946663
7.292e-07	0.946651
7.294e-07	0.94664
7.296e-07	0.946628
7.298e-07	0.946616
7.3e-07	0.946604
7.302e-07	0.946592
7.304e-07	0.946581
7.306e-07	0.946569
7.308e-07	0.946557
7.31e-07	0.946545
7.312e-07	0.946533
7.314e-07	0.946521
7.316e-07	0.946509
7.318e-07	0.946498
7.32e-07	0.946486
7.322e-07	0.946474
7.324e-07	0.946462
7.326e-07	0.94645
7.328e-07	0.946438
7.33e-07	0.946426
7.332e-07	0.946414
7.334e-07	0.946402
7.336e-07	0.94639
7.338e-07	0.946378
7.34e-07	0.946366
7.342e-07	0.946354
7.344e-07	0.946342
7.346e-07	0.946329
7.348e-07	0.946317
7.35e-07	0.946305
7.352e-07	0.946293
7.354e-07	0.946281
7.356e-07	0.946269
7.358e-07	0.946257
7.36e-07	0.946244
7.362e-07	0.946232
7.364e-07	0.94622
7.366e-07	0.946208
7.368e-07	0.946196
7.37e-07	0.946183
7.372e-07	0.946171
7.374e-07	0.946159
7.376e-07	0.946146
7.378e-07	0.946134
7.38e-07	0.946122
7.382e-07	0.94611
7.384e-07	0.946097
7.386e-07	0.946085
7.388e-07	0.946072
7.39e-07	0.94606
7.392e-07	0.946048
7.394e-07	0.946035
7.396e-07	0.946023
7.398e-07	0.94601
7.4e-07	0.945998
7.402e-07	0.945986
7.404e-07	0.945973
7.406e-07	0.945961
7.408e-07	0.945948
7.41e-07	0.945936
7.412e-07	0.945923
7.414e-07	0.94591
7.416e-07	0.945898
7.418e-07	0.945885
7.42e-07	0.945873
7.422e-07	0.94586
7.424e-07	0.945848
7.426e-07	0.945835
7.428e-07	0.945822
7.43e-07	0.94581
7.432e-07	0.945797
7.434e-07	0.945784
7.436e-07	0.945772
7.438e-07	0.945759
7.44e-07	0.945746
7.442e-07	0.945733
7.444e-07	0.945721
7.446e-07	0.945708
7.448e-07	0.945695
7.45e-07	0.945682
7.452e-07	0.94567
7.454e-07	0.945657
7.456e-07	0.945644
7.458e-07	0.945631
7.46e-07	0.945618
7.462e-07	0.945605
7.464e-07	0.945592
7.466e-07	0.94558
7.468e-07	0.945567
7.47e-07	0.945554
7.472e-07	0.945541
7.474e-07	0.945528
7.476e-07	0.945515
7.478e-07	0.945502
7.48e-07	0.945489
7.482e-07	0.945476
7.484e-07	0.945463
7.486e-07	0.94545
7.488e-07	0.945437
7.49e-07	0.945424
7.492e-07	0.945411
7.494e-07	0.945398
7.496e-07	0.945384
7.498e-07	0.945371
7.5e-07	0.945358
7.502e-07	0.945345
7.504e-07	0.945332
7.506e-07	0.945319
7.508e-07	0.945305
7.51e-07	0.945292
7.512e-07	0.945279
7.514e-07	0.945266
7.516e-07	0.945253
7.518e-07	0.945239
7.52e-07	0.945226
7.522e-07	0.945213
7.524e-07	0.945199
7.526e-07	0.945186
7.528e-07	0.945173
7.53e-07	0.945159
7.532e-07	0.945146
7.534e-07	0.945133
7.536e-07	0.945119
7.538e-07	0.945106
7.54e-07	0.945092
7.542e-07	0.945079
7.544e-07	0.945066
7.546e-07	0.945052
7.548e-07	0.945039
7.55e-07	0.945025
7.552e-07	0.945012
7.554e-07	0.944998
7.556e-07	0.944985
7.558e-07	0.944971
7.56e-07	0.944957
7.562e-07	0.944944
7.564e-07	0.94493
7.566e-07	0.944917
7.568e-07	0.944903
7.57e-07	0.944889
7.572e-07	0.944876
7.574e-07	0.944862
7.576e-07	0.944848
7.578e-07	0.944835
7.58e-07	0.944821
7.582e-07	0.944807
7.584e-07	0.944793
7.586e-07	0.94478
7.588e-07	0.944766
7.59e-07	0.944752
7.592e-07	0.944738
7.594e-07	0.944725
7.596e-07	0.944711
7.598e-07	0.944697
7.6e-07	0.944683
7.602e-07	0.944669
7.604e-07	0.944655
7.606e-07	0.944641
7.608e-07	0.944627
7.61e-07	0.944613
7.612e-07	0.9446
7.614e-07	0.944586
7.616e-07	0.944572
7.618e-07	0.944558
7.62e-07	0.944544
7.622e-07	0.94453
7.624e-07	0.944516
7.626e-07	0.944501
7.628e-07	0.944487
7.63e-07	0.944473
7.632e-07	0.944459
7.634e-07	0.944445
7.636e-07	0.944431
7.638e-07	0.944417
7.64e-07	0.944403
7.642e-07	0.944388
7.644e-07	0.944374
7.646e-07	0.94436
7.648e-07	0.944346
7.65e-07	0.944332
7.652e-07	0.944317
7.654e-07	0.944303
7.656e-07	0.944289
7.658e-07	0.944274
7.66e-07	0.94426
7.662e-07	0.944246
7.664e-07	0.944232
7.666e-07	0.944217
7.668e-07	0.944203
7.67e-07	0.944188
7.672e-07	0.944174
7.674e-07	0.94416
7.676e-07	0.944145
7.678e-07	0.944131
7.68e-07	0.944116
7.682e-07	0.944102
7.684e-07	0.944087
7.686e-07	0.944073
7.688e-07	0.944058
7.69e-07	0.944044
7.692e-07	0.944029
7.694e-07	0.944014
7.696e-07	0.944
7.698e-07	0.943985
7.7e-07	0.943971
7.702e-07	0.943956
7.704e-07	0.943941
7.706e-07	0.943927
7.708e-07	0.943912
7.71e-07	0.943897
7.712e-07	0.943883
7.714e-07	0.943868
7.716e-07	0.943853
7.718e-07	0.943838
7.72e-07	0.943824
7.722e-07	0.943809
7.724e-07	0.943794
7.726e-07	0.943779
7.728e-07	0.943764
7.73e-07	0.943749
7.732e-07	0.943734
7.734e-07	0.94372
7.736e-07	0.943705
7.738e-07	0.94369
7.74e-07	0.943675
7.742e-07	0.94366
7.744e-07	0.943645
7.746e-07	0.94363
7.748e-07	0.943615
7.75e-07	0.9436
7.752e-07	0.943585
7.754e-07	0.94357
7.756e-07	0.943555
7.758e-07	0.94354
7.76e-07	0.943525
7.762e-07	0.943509
7.764e-07	0.943494
7.766e-07	0.943479
7.768e-07	0.943464
7.77e-07	0.943449
7.772e-07	0.943434
7.774e-07	0.943418
7.776e-07	0.943403
7.778e-07	0.943388
7.78e-07	0.943373
7.782e-07	0.943357
7.784e-07	0.943342
7.786e-07	0.943327
7.788e-07	0.943311
7.79e-07	0.943296
7.792e-07	0.943281
7.794e-07	0.943265
7.796e-07	0.94325
7.798e-07	0.943234
7.8e-07	0.943219
7.802e-07	0.943204
7.804e-07	0.943188
7.806e-07	0.943173
7.808e-07	0.943157
7.81e-07	0.943142
7.812e-07	0.943126
7.814e-07	0.943111
7.816e-07	0.943095
7.818e-07	0.943079
7.82e-07	0.943064
7.822e-07	0.943048
7.824e-07	0.943033
7.826e-07	0.943017
7.828e-07	0.943001
7.83e-07	0.942986
7.832e-07	0.94297
7.834e-07	0.942954
7.836e-07	0.942938
7.838e-07	0.942923
7.84e-07	0.942907
7.842e-07	0.942891
7.844e-07	0.942875
7.846e-07	0.94286
7.848e-07	0.942844
7.85e-07	0.942828
7.852e-07	0.942812
7.854e-07	0.942796
7.856e-07	0.94278
7.858e-07	0.942764
7.86e-07	0.942748
7.862e-07	0.942732
7.864e-07	0.942716
7.866e-07	0.942701
7.868e-07	0.942685
7.87e-07	0.942668
7.872e-07	0.942652
7.874e-07	0.942636
7.876e-07	0.94262
7.878e-07	0.942604
7.88e-07	0.942588
7.882e-07	0.942572
7.884e-07	0.942556
7.886e-07	0.94254
7.888e-07	0.942524
7.89e-07	0.942507
7.892e-07	0.942491
7.894e-07	0.942475
7.896e-07	0.942459
7.898e-07	0.942442
7.9e-07	0.942426
7.902e-07	0.94241
7.904e-07	0.942394
7.906e-07	0.942377
7.908e-07	0.942361
7.91e-07	0.942345
7.912e-07	0.942328
7.914e-07	0.942312
7.916e-07	0.942295
7.918e-07	0.942279
7.92e-07	0.942262
7.922e-07	0.942246
7.924e-07	0.942229
7.926e-07	0.942213
7.928e-07	0.942196
7.93e-07	0.94218
7.932e-07	0.942163
7.934e-07	0.942147
7.936e-07	0.94213
7.938e-07	0.942114
7.94e-07	0.942097
7.942e-07	0.94208
7.944e-07	0.942064
7.946e-07	0.942047
7.948e-07	0.94203
7.95e-07	0.942014
7.952e-07	0.941997
7.954e-07	0.94198
7.956e-07	0.941963
7.958e-07	0.941947
7.96e-07	0.94193
7.962e-07	0.941913
7.964e-07	0.941896
7.966e-07	0.941879
7.968e-07	0.941862
7.97e-07	0.941845
7.972e-07	0.941828
7.974e-07	0.941812
7.976e-07	0.941795
7.978e-07	0.941778
7.98e-07	0.941761
7.982e-07	0.941744
7.984e-07	0.941727
7.986e-07	0.94171
7.988e-07	0.941693
7.99e-07	0.941675
7.992e-07	0.941658
7.994e-07	0.941641
7.996e-07	0.941624
7.998e-07	0.941607
8e-07	0.94159
8.002e-07	0.941573
8.004e-07	0.941555
8.006e-07	0.941538
8.008e-07	0.941521
8.01e-07	0.941504
8.012e-07	0.941486
8.014e-07	0.941469
8.016e-07	0.941452
8.018e-07	0.941434
8.02e-07	0.941417
8.022e-07	0.9414
8.024e-07	0.941382
8.026e-07	0.941365
8.028e-07	0.941347
8.03e-07	0.94133
8.032e-07	0.941313
8.034e-07	0.941295
8.036e-07	0.941278
8.038e-07	0.94126
8.04e-07	0.941243
8.042e-07	0.941225
8.044e-07	0.941207
8.046e-07	0.94119
8.048e-07	0.941172
8.05e-07	0.941155
8.052e-07	0.941137
8.054e-07	0.941119
8.056e-07	0.941102
8.058e-07	0.941084
8.06e-07	0.941066
8.062e-07	0.941048
8.064e-07	0.941031
8.066e-07	0.941013
8.068e-07	0.940995
8.07e-07	0.940977
8.072e-07	0.940959
8.074e-07	0.940941
8.076e-07	0.940924
8.078e-07	0.940906
8.08e-07	0.940888
8.082e-07	0.94087
8.084e-07	0.940852
8.086e-07	0.940834
8.088e-07	0.940816
8.09e-07	0.940798
8.092e-07	0.94078
8.094e-07	0.940762
8.096e-07	0.940744
8.098e-07	0.940726
8.1e-07	0.940708
8.102e-07	0.940689
8.104e-07	0.940671
8.106e-07	0.940653
8.108e-07	0.940635
8.11e-07	0.940617
8.112e-07	0.940599
8.114e-07	0.94058
8.116e-07	0.940562
8.118e-07	0.940544
8.12e-07	0.940525
8.122e-07	0.940507
8.124e-07	0.940489
8.126e-07	0.94047
8.128e-07	0.940452
8.13e-07	0.940434
8.132e-07	0.940415
8.134e-07	0.940397
8.136e-07	0.940378
8.138e-07	0.94036
8.14e-07	0.940341
8.142e-07	0.940323
8.144e-07	0.940304
8.146e-07	0.940286
8.148e-07	0.940267
8.15e-07	0.940249
8.152e-07	0.94023
8.154e-07	0.940211
8.156e-07	0.940193
8.158e-07	0.940174
8.16e-07	0.940155
8.162e-07	0.940137
8.164e-07	0.940118
8.166e-07	0.940099
8.168e-07	0.94008
8.17e-07	0.940062
8.172e-07	0.940043
8.174e-07	0.940024
8.176e-07	0.940005
8.178e-07	0.939986
8.18e-07	0.939967
8.182e-07	0.939948
8.184e-07	0.939929
8.186e-07	0.93991
8.188e-07	0.939891
8.19e-07	0.939872
8.192e-07	0.939853
8.194e-07	0.939834
8.196e-07	0.939815
8.198e-07	0.939796
8.2e-07	0.939777
8.202e-07	0.939758
8.204e-07	0.939739
8.206e-07	0.93972
8.208e-07	0.939701
8.21e-07	0.939681
8.212e-07	0.939662
8.214e-07	0.939643
8.216e-07	0.939624
8.218e-07	0.939604
8.22e-07	0.939585
8.222e-07	0.939566
8.224e-07	0.939546
8.226e-07	0.939527
8.228e-07	0.939508
8.23e-07	0.939488
8.232e-07	0.939469
8.234e-07	0.939449
8.236e-07	0.93943
8.238e-07	0.93941
8.24e-07	0.939391
8.242e-07	0.939371
8.244e-07	0.939352
8.246e-07	0.939332
8.248e-07	0.939313
8.25e-07	0.939293
8.252e-07	0.939274
8.254e-07	0.939254
8.256e-07	0.939234
8.258e-07	0.939214
8.26e-07	0.939195
8.262e-07	0.939175
8.264e-07	0.939155
8.266e-07	0.939136
8.268e-07	0.939116
8.27e-07	0.939096
8.272e-07	0.939076
8.274e-07	0.939056
8.276e-07	0.939036
8.278e-07	0.939016
8.28e-07	0.938996
8.282e-07	0.938977
8.284e-07	0.938957
8.286e-07	0.938937
8.288e-07	0.938917
8.29e-07	0.938897
8.292e-07	0.938876
8.294e-07	0.938856
8.296e-07	0.938836
8.298e-07	0.938816
8.3e-07	0.938796
8.302e-07	0.938776
8.304e-07	0.938756
8.306e-07	0.938736
8.308e-07	0.938715
8.31e-07	0.938695
8.312e-07	0.938675
8.314e-07	0.938655
8.316e-07	0.938634
8.318e-07	0.938614
8.32e-07	0.938594
8.322e-07	0.938573
8.324e-07	0.938553
8.326e-07	0.938532
8.328e-07	0.938512
8.33e-07	0.938491
8.332e-07	0.938471
8.334e-07	0.93845
8.336e-07	0.93843
8.338e-07	0.938409
8.34e-07	0.938389
8.342e-07	0.938368
8.344e-07	0.938348
8.346e-07	0.938327
8.348e-07	0.938306
8.35e-07	0.938286
8.352e-07	0.938265
8.354e-07	0.938244
8.356e-07	0.938223
8.358e-07	0.938203
8.36e-07	0.938182
8.362e-07	0.938161
8.364e-07	0.93814
8.366e-07	0.938119
8.368e-07	0.938099
8.37e-07	0.938078
8.372e-07	0.938057
8.374e-07	0.938036
8.376e-07	0.938015
8.378e-07	0.937994
8.38e-07	0.937973
8.382e-07	0.937952
8.384e-07	0.937931
8.386e-07	0.93791
8.388e-07	0.937889
8.39e-07	0.937867
8.392e-07	0.937846
8.394e-07	0.937825
8.396e-07	0.937804
8.398e-07	0.937783
8.4e-07	0.937762
8.402e-07	0.93774
8.404e-07	0.937719
8.406e-07	0.937698
8.408e-07	0.937676
8.41e-07	0.937655
8.412e-07	0.937634
8.414e-07	0.937612
8.416e-07	0.937591
8.418e-07	0.937569
8.42e-07	0.937548
8.422e-07	0.937527
8.424e-07	0.937505
8.426e-07	0.937483
8.428e-07	0.937462
8.43e-07	0.93744
8.432e-07	0.937419
8.434e-07	0.937397
8.436e-07	0.937376
8.438e-07	0.937354
8.44e-07	0.937332
8.442e-07	0.93731
8.444e-07	0.937289
8.446e-07	0.937267
8.448e-07	0.937245
8.45e-07	0.937223
8.452e-07	0.937202
8.454e-07	0.93718
8.456e-07	0.937158
8.458e-07	0.937136
8.46e-07	0.937114
8.462e-07	0.937092
8.464e-07	0.93707
8.466e-07	0.937048
8.468e-07	0.937026
8.47e-07	0.937004
8.472e-07	0.936982
8.474e-07	0.93696
8.476e-07	0.936938
8.478e-07	0.936916
8.48e-07	0.936894
8.482e-07	0.936871
8.484e-07	0.936849
8.486e-07	0.936827
8.488e-07	0.936805
8.49e-07	0.936783
8.492e-07	0.93676
8.494e-07	0.936738
8.496e-07	0.936716
8.498e-07	0.936693
8.5e-07	0.936671
8.502e-07	0.936648
8.504e-07	0.936626
8.506e-07	0.936604
8.508e-07	0.936581
8.51e-07	0.936559
8.512e-07	0.936536
8.514e-07	0.936514
8.516e-07	0.936491
8.518e-07	0.936468
8.52e-07	0.936446
8.522e-07	0.936423
8.524e-07	0.9364
8.526e-07	0.936378
8.528e-07	0.936355
8.53e-07	0.936332
8.532e-07	0.93631
8.534e-07	0.936287
8.536e-07	0.936264
8.538e-07	0.936241
8.54e-07	0.936218
8.542e-07	0.936195
8.544e-07	0.936172
8.546e-07	0.936149
8.548e-07	0.936127
8.55e-07	0.936104
8.552e-07	0.936081
8.554e-07	0.936058
8.556e-07	0.936034
8.558e-07	0.936011
8.56e-07	0.935988
8.562e-07	0.935965
8.564e-07	0.935942
8.566e-07	0.935919
8.568e-07	0.935896
8.57e-07	0.935872
8.572e-07	0.935849
8.574e-07	0.935826
8.576e-07	0.935803
8.578e-07	0.935779
8.58e-07	0.935756
8.582e-07	0.935733
8.584e-07	0.935709
8.586e-07	0.935686
8.588e-07	0.935662
8.59e-07	0.935639
8.592e-07	0.935615
8.594e-07	0.935592
8.596e-07	0.935568
8.598e-07	0.935545
8.6e-07	0.935521
8.602e-07	0.935497
8.604e-07	0.935474
8.606e-07	0.93545
8.608e-07	0.935426
8.61e-07	0.935403
8.612e-07	0.935379
8.614e-07	0.935355
8.616e-07	0.935331
8.618e-07	0.935308
8.62e-07	0.935284
8.622e-07	0.93526
8.624e-07	0.935236
8.626e-07	0.935212
8.628e-07	0.935188
8.63e-07	0.935164
8.632e-07	0.93514
8.634e-07	0.935116
8.636e-07	0.935092
8.638e-07	0.935068
8.64e-07	0.935044
8.642e-07	0.93502
8.644e-07	0.934996
8.646e-07	0.934972
8.648e-07	0.934947
8.65e-07	0.934923
8.652e-07	0.934899
8.654e-07	0.934875
8.656e-07	0.93485
8.658e-07	0.934826
8.66e-07	0.934802
8.662e-07	0.934777
8.664e-07	0.934753
8.666e-07	0.934728
8.668e-07	0.934704
8.67e-07	0.93468
8.672e-07	0.934655
8.674e-07	0.93463
8.676e-07	0.934606
8.678e-07	0.934581
8.68e-07	0.934557
8.682e-07	0.934532
8.684e-07	0.934507
8.686e-07	0.934483
8.688e-07	0.934458
8.69e-07	0.934433
8.692e-07	0.934409
8.694e-07	0.934384
8.696e-07	0.934359
8.698e-07	0.934334
8.7e-07	0.934309
8.702e-07	0.934284
8.704e-07	0.934259
8.706e-07	0.934234
8.708e-07	0.93421
8.71e-07	0.934185
8.712e-07	0.934159
8.714e-07	0.934134
8.716e-07	0.934109
8.718e-07	0.934084
8.72e-07	0.934059
8.722e-07	0.934034
8.724e-07	0.934009
8.726e-07	0.933984
8.728e-07	0.933958
8.73e-07	0.933933
8.732e-07	0.933908
8.734e-07	0.933882
8.736e-07	0.933857
8.738e-07	0.933832
8.74e-07	0.933806
8.742e-07	0.933781
8.744e-07	0.933756
8.746e-07	0.93373
8.748e-07	0.933705
8.75e-07	0.933679
8.752e-07	0.933653
8.754e-07	0.933628
8.756e-07	0.933602
8.758e-07	0.933577
8.76e-07	0.933551
8.762e-07	0.933525
8.764e-07	0.9335
8.766e-07	0.933474
8.768e-07	0.933448
8.77e-07	0.933422
8.772e-07	0.933396
8.774e-07	0.933371
8.776e-07	0.933345
8.778e-07	0.933319
8.78e-07	0.933293
8.782e-07	0.933267
8.784e-07	0.933241
8.786e-07	0.933215
8.788e-07	0.933189
8.79e-07	0.933163
8.792e-07	0.933137
8.794e-07	0.933111
8.796e-07	0.933084
8.798e-07	0.933058
8.8e-07	0.933032
8.802e-07	0.933006
8.804e-07	0.93298
8.806e-07	0.932953
8.808e-07	0.932927
8.81e-07	0.932901
8.812e-07	0.932874
8.814e-07	0.932848
8.816e-07	0.932821
8.818e-07	0.932795
8.82e-07	0.932769
8.822e-07	0.932742
8.824e-07	0.932715
8.826e-07	0.932689
8.828e-07	0.932662
8.83e-07	0.932636
8.832e-07	0.932609
8.834e-07	0.932582
8.836e-07	0.932556
8.838e-07	0.932529
8.84e-07	0.932502
8.842e-07	0.932475
8.844e-07	0.932449
8.846e-07	0.932422
8.848e-07	0.932395
8.85e-07	0.932368
8.852e-07	0.932341
8.854e-07	0.932314
8.856e-07	0.932287
8.858e-07	0.93226
8.86e-07	0.932233
8.862e-07	0.932206
8.864e-07	0.932179
8.866e-07	0.932152
8.868e-07	0.932125
8.87e-07	0.932097
8.872e-07	0.93207
8.874e-07	0.932043
8.876e-07	0.932016
8.878e-07	0.931988
8.88e-07	0.931961
8.882e-07	0.931934
8.884e-07	0.931906
8.886e-07	0.931879
8.888e-07	0.931852
8.89e-07	0.931824
8.892e-07	0.931797
8.894e-07	0.931769
8.896e-07	0.931742
8.898e-07	0.931714
8.9e-07	0.931686
8.902e-07	0.931659
8.904e-07	0.931631
8.906e-07	0.931603
8.908e-07	0.931576
8.91e-07	0.931548
8.912e-07	0.93152
8.914e-07	0.931492
8.916e-07	0.931464
8.918e-07	0.931437
8.92e-07	0.931409
8.922e-07	0.931381
8.924e-07	0.931353
8.926e-07	0.931325
8.928e-07	0.931297
8.93e-07	0.931269
8.932e-07	0.931241
8.934e-07	0.931213
8.936e-07	0.931184
8.938e-07	0.931156
8.94e-07	0.931128
8.942e-07	0.9311
8.944e-07	0.931072
8.946e-07	0.931043
8.948e-07	0.931015
8.95e-07	0.930987
8.952e-07	0.930958
8.954e-07	0.93093
8.956e-07	0.930901
8.958e-07	0.930873
8.96e-07	0.930845
8.962e-07	0.930816
8.964e-07	0.930787
8.966e-07	0.930759
8.968e-07	0.93073
8.97e-07	0.930702
8.972e-07	0.930673
8.974e-07	0.930644
8.976e-07	0.930616
8.978e-07	0.930587
8.98e-07	0.930558
8.982e-07	0.930529
8.984e-07	0.9305
8.986e-07	0.930471
8.988e-07	0.930443
8.99e-07	0.930414
8.992e-07	0.930385
8.994e-07	0.930356
8.996e-07	0.930327
8.998e-07	0.930298
9e-07	0.930269
9.002e-07	0.930239
9.004e-07	0.93021
9.006e-07	0.930181
9.008e-07	0.930152
9.01e-07	0.930123
9.012e-07	0.930093
9.014e-07	0.930064
9.016e-07	0.930035
9.018e-07	0.930005
9.02e-07	0.929976
9.022e-07	0.929947
9.024e-07	0.929917
9.026e-07	0.929888
9.028e-07	0.929858
9.03e-07	0.929829
9.032e-07	0.929799
9.034e-07	0.929769
9.036e-07	0.92974
9.038e-07	0.92971
9.04e-07	0.92968
9.042e-07	0.929651
9.044e-07	0.929621
9.046e-07	0.929591
9.048e-07	0.929561
9.05e-07	0.929531
9.052e-07	0.929502
9.054e-07	0.929472
9.056e-07	0.929442
9.058e-07	0.929412
9.06e-07	0.929382
9.062e-07	0.929352
9.064e-07	0.929322
9.066e-07	0.929292
9.068e-07	0.929261
9.07e-07	0.929231
9.072e-07	0.929201
9.074e-07	0.929171
9.076e-07	0.929141
9.078e-07	0.92911
9.08e-07	0.92908
9.082e-07	0.92905
9.084e-07	0.929019
9.086e-07	0.928989
9.088e-07	0.928958
9.09e-07	0.928928
9.092e-07	0.928897
9.094e-07	0.928867
9.096e-07	0.928836
9.098e-07	0.928806
9.1e-07	0.928775
9.102e-07	0.928744
9.104e-07	0.928714
9.106e-07	0.928683
9.108e-07	0.928652
9.11e-07	0.928621
9.112e-07	0.928591
9.114e-07	0.92856
9.116e-07	0.928529
9.118e-07	0.928498
9.12e-07	0.928467
9.122e-07	0.928436
9.124e-07	0.928405
9.126e-07	0.928374
9.128e-07	0.928343
9.13e-07	0.928312
9.132e-07	0.92828
9.134e-07	0.928249
9.136e-07	0.928218
9.138e-07	0.928187
9.14e-07	0.928156
9.142e-07	0.928124
9.144e-07	0.928093
9.146e-07	0.928062
9.148e-07	0.92803
9.15e-07	0.927999
9.152e-07	0.927967
9.154e-07	0.927936
9.156e-07	0.927904
9.158e-07	0.927873
9.16e-07	0.927841
9.162e-07	0.927809
9.164e-07	0.927778
9.166e-07	0.927746
9.168e-07	0.927714
9.17e-07	0.927683
9.172e-07	0.927651
9.174e-07	0.927619
9.176e-07	0.927587
9.178e-07	0.927555
9.18e-07	0.927523
9.182e-07	0.927491
9.184e-07	0.927459
9.186e-07	0.927427
9.188e-07	0.927395
9.19e-07	0.927363
9.192e-07	0.927331
9.194e-07	0.927299
9.196e-07	0.927267
9.198e-07	0.927234
9.2e-07	0.927202
9.202e-07	0.92717
9.204e-07	0.927137
9.206e-07	0.927105
9.208e-07	0.927073
9.21e-07	0.92704
9.212e-07	0.927008
9.214e-07	0.926975
9.216e-07	0.926943
9.218e-07	0.92691
9.22e-07	0.926878
9.222e-07	0.926845
9.224e-07	0.926812
9.226e-07	0.92678
9.228e-07	0.926747
9.23e-07	0.926714
9.232e-07	0.926681
9.234e-07	0.926648
9.236e-07	0.926616
9.238e-07	0.926583
9.24e-07	0.92655
9.242e-07	0.926517
9.244e-07	0.926484
9.246e-07	0.926451
9.248e-07	0.926418
9.25e-07	0.926385
9.252e-07	0.926351
9.254e-07	0.926318
9.256e-07	0.926285
9.258e-07	0.926252
9.26e-07	0.926219
9.262e-07	0.926185
9.264e-07	0.926152
9.266e-07	0.926118
9.268e-07	0.926085
9.27e-07	0.926052
9.272e-07	0.926018
9.274e-07	0.925985
9.276e-07	0.925951
9.278e-07	0.925917
9.28e-07	0.925884
9.282e-07	0.92585
9.284e-07	0.925816
9.286e-07	0.925783
9.288e-07	0.925749
9.29e-07	0.925715
9.292e-07	0.925681
9.294e-07	0.925648
9.296e-07	0.925614
9.298e-07	0.92558
9.3e-07	0.925546
9.302e-07	0.925512
9.304e-07	0.925478
9.306e-07	0.925444
9.308e-07	0.925409
9.31e-07	0.925375
9.312e-07	0.925341
9.314e-07	0.925307
9.316e-07	0.925273
9.318e-07	0.925238
9.32e-07	0.925204
9.322e-07	0.92517
9.324e-07	0.925135
9.326e-07	0.925101
9.328e-07	0.925066
9.33e-07	0.925032
9.332e-07	0.924997
9.334e-07	0.924963
9.336e-07	0.924928
9.338e-07	0.924894
9.34e-07	0.924859
9.342e-07	0.924824
9.344e-07	0.924789
9.346e-07	0.924755
9.348e-07	0.92472
9.35e-07	0.924685
9.352e-07	0.92465
9.354e-07	0.924615
9.356e-07	0.92458
9.358e-07	0.924545
9.36e-07	0.92451
9.362e-07	0.924475
9.364e-07	0.92444
9.366e-07	0.924405
9.368e-07	0.92437
9.37e-07	0.924334
9.372e-07	0.924299
9.374e-07	0.924264
9.376e-07	0.924229
9.378e-07	0.924193
9.38e-07	0.924158
9.382e-07	0.924122
9.384e-07	0.924087
9.386e-07	0.924051
9.388e-07	0.924016
9.39e-07	0.92398
9.392e-07	0.923945
9.394e-07	0.923909
9.396e-07	0.923873
9.398e-07	0.923838
9.4e-07	0.923802
9.402e-07	0.923766
9.404e-07	0.92373
9.406e-07	0.923694
9.408e-07	0.923658
9.41e-07	0.923623
9.412e-07	0.923587
9.414e-07	0.923551
9.416e-07	0.923514
9.418e-07	0.923478
9.42e-07	0.923442
9.422e-07	0.923406
9.424e-07	0.92337
9.426e-07	0.923334
9.428e-07	0.923297
9.43e-07	0.923261
9.432e-07	0.923225
9.434e-07	0.923188
9.436e-07	0.923152
9.438e-07	0.923115
9.44e-07	0.923079
9.442e-07	0.923042
9.444e-07	0.923006
9.446e-07	0.922969
9.448e-07	0.922933
9.45e-07	0.922896
9.452e-07	0.922859
9.454e-07	0.922822
9.456e-07	0.922786
9.458e-07	0.922749
9.46e-07	0.922712
9.462e-07	0.922675
9.464e-07	0.922638
9.466e-07	0.922601
9.468e-07	0.922564
9.47e-07	0.922527
9.472e-07	0.92249
9.474e-07	0.922453
9.476e-07	0.922416
9.478e-07	0.922378
9.48e-07	0.922341
9.482e-07	0.922304
9.484e-07	0.922266
9.486e-07	0.922229
9.488e-07	0.922192
9.49e-07	0.922154
9.492e-07	0.922117
9.494e-07	0.922079
9.496e-07	0.922042
9.498e-07	0.922004
9.5e-07	0.921966
9.502e-07	0.921929
9.504e-07	0.921891
9.506e-07	0.921853
9.508e-07	0.921815
9.51e-07	0.921778
9.512e-07	0.92174
9.514e-07	0.921702
9.516e-07	0.921664
9.518e-07	0.921626
9.52e-07	0.921588
9.522e-07	0.92155
9.524e-07	0.921512
9.526e-07	0.921474
9.528e-07	0.921435
9.53e-07	0.921397
9.532e-07	0.921359
9.534e-07	0.921321
9.536e-07	0.921282
9.538e-07	0.921244
9.54e-07	0.921206
9.542e-07	0.921167
9.544e-07	0.921129
9.546e-07	0.92109
9.548e-07	0.921051
9.55e-07	0.921013
9.552e-07	0.920974
9.554e-07	0.920936
9.556e-07	0.920897
9.558e-07	0.920858
9.56e-07	0.920819
9.562e-07	0.92078
9.564e-07	0.920741
9.566e-07	0.920703
9.568e-07	0.920664
9.57e-07	0.920625
9.572e-07	0.920586
9.574e-07	0.920546
9.576e-07	0.920507
